product_url,product_name,mrp,color,reference_number,description,product_image,product_category
https://www.zara.com/es/en/flare-water-resistant-windproof-recco--technology-ski-collection-trousers-p08073034.html,FLARE WATER-RESISTANT WINDPROOF RECCO® TECHNOLOGY SKI COLLECTION TROUSERS,79.95 EUR,BORDEAUX/ECRU,8073/034/097,"technical trousers with windbreaker fabric, prevents air from penetrating when exposed to high-intensity winds. Water-resistant, withstands 13.8 K (penetration of 13,800 mm of water pressure) preventing you from getting wet with drizzle for short periods of time. Padded back waist and soft fleece lining, providing greater warmth and comfort. Equipped with RECCO®* technology to help rescue professionals find you in the event of an accident, avalanche or getting lost in a hard-to-reach area.  High-waisted with adjustable side tabs with snap buttons. Front zip pockets. Adjustable FLARE leg with zip and a longer back hem than the front to accommodate ski boots. Hem finished with a technical fabric patch to prevent chafing caused by ski and snowboard equipment. Elastic inner cuff with an adhesive strip and snap buttons to secure footwear and prevent snow and cold from entering. Secure front fastening with zip and technical sliding button.  *For more information on RECCO® technology, please visit their website: www.recco.com",https://static.zara.net/assets/public/7185/955a/26174fda957e/ea907e16ad1f/08073034097-e1/08073034097-e1.jpg?ts=1764675629738&w=4800,TROUSERS
https://www.zara.com/es/en/double-waist-waterproof-trousers-recco--technology-ski-collection-p08073037.html,DOUBLE WAIST WATER-RESISTANT TROUSERS RECCO® TECHNOLOGY SKI COLLECTION,89.95 EUR,BLACK,8073/037/800,"Padded technical trousers with water-resistant fabric, withstands 10K (the penetration of 10,000 mm of water pressure) preventing you from getting wet in light rain for short periods of time. Equipped with RECCO® technology* to help rescue professionals find you in the event of an accident, avalanche or getting lost in a hard-to-reach area.  High-waist with double elasticated waist. Adjustable side tabs with snap buttons. Front zip pockets. Flared leg adjustable with zip. Hem finished with a technical fabric patch to prevent chafing caused by ski and snowboard equipment. Elastic inner cuff with adhesive strap and snap buttons to secure footwear and prevent snow and cold from entering. Secure front fastening with zip and technical sliding button.  *For more information about RECCO® technology, please visit their website: www.recco.com",https://static.zara.net/assets/public/a37a/f7f1/bce84b709c30/492b4ebe025c/08073037800-e1/08073037800-e1.jpg?ts=1764675825050&w=4800,TROUSERS
https://www.zara.com/es/en/flare-water-resistant-windproof-recco--technology-ski-collection-trousers-p08073036.html,FLARE WATER-RESISTANT WINDPROOF RECCO® TECHNOLOGY SKI COLLECTION TROUSERS,79.95 EUR,NAVY BLUE,8073/036/401,"Technical trousers with windbreaker and water-resistant fabric. Designed with a breathable fabric that allows water vapour to pass through it, which helps to regulate body temperature and keep the body cool for longer. The fabric withstands 9.3 K (the penetration of 9,300 mm of water pressure) preventing you from getting wet with drizzle for short periods of time. Padded back waist and soft fleece lining inside, providing greater warmth and comfort. Equipped with RECCO®* technology to help rescue professionals find you in the event of an accident, avalanche or getting lost in a difficult-to-access area.  High-waist with adjustable side tabs with snap buttons. Front pockets with zips. Adjustable FLARE leg with zip and a longer back hem than the front to accommodate ski boots. Hem finished with a patch application with technical fabric to prevent chafing caused by ski and snow equipment. Elastic inner cuff with adhesive strip and snap buttons to secure footwear and prevent snow and cold from entering. Secure front fastening with a zip and technical slider button.  *For more information about RECCO® technology, please visit their website: www.recco.com",https://static.zara.net/assets/public/b2db/19cc/8c64401d9f6b/508a9418662d/08073036401-e1/08073036401-e1.jpg?ts=1764675778284&w=4800,TROUSERS
https://www.zara.com/es/en/seamless-leggings-with-merino-wool-ski-collection-p01368031.html,SEAMLESS LEGGINGS WITH MERINO WOOL SKI COLLECTION,39.95 EUR,KHAKI,1368/031/505,"Close-fitting, lightweight leggings with a soft feel. Made with 31% merino wool, helping to maintain body warmth. High-waist with a wide elastic waistband.",https://static.zara.net/assets/public/25c4/b9aa/5ce94dcca65e/3ddd504cb57f/01368031505-e1/01368031505-e1.jpg?ts=1764763360995&w=4800,TROUSERS
https://www.zara.com/es/en/balloon-trousers-with-stripes-and-pleats-p03152537.html,BALLOON TROUSERS WITH STRIPES AND PLEATS,29.95 EUR,BROWN / ECRU,3152/537/087,"High-waist trousers with a wide waistband. Featuring side pockets and front pleats. Front zip fly, inside button and metal hook fastening.",https://static.zara.net/assets/public/e409/e063/eb8d430f9e70/e402626835b0/03152537087-e1/03152537087-e1.jpg?ts=1763656643193&w=4800,TROUSERS
https://www.zara.com/es/en/soft-trousers-p04391405.html,SOFT TROUSERS,29.95 EUR,GREY GREEN,4391/405/916,High-waist trousers with an adjustable elastic waistband and a tie. Featuring side welt pockets and rear patch pockets.,https://static.zara.net/assets/public/03df/d372/83684d23a3c4/13cbb4d3e3eb/04391405916-e1/04391405916-e1.jpg?ts=1766395483923&w=4800,TROUSERS
https://www.zara.com/es/en/zw-collection-tailored-wide-leg-leather-effect-trousers-p03581243.html,ZW COLLECTION TAILORED WIDE-LEG LEATHER-EFFECT TROUSERS,29.95 EUR,BLACK,3581/243/800,"High-waist trousers in a leather-effect fabric. Belt loops on the waist. Patch pockets on the back. Marked seam detail on the front. Wide leg. Front fastening with zip, button and metal hook.",https://static.zara.net/assets/public/5cfe/97c8/26c1440bb51c/b1bd98cebd7c/03581243800-a2/03581243800-a2.jpg?ts=1758184368275&w=1118,TROUSERS
https://www.zara.com/es/en/zw-collection-tailored-wide-leg-leather-effect-trousers-p03581243.html,ZW COLLECTION TAILORED WIDE-LEG LEATHER-EFFECT TROUSERS,29.95 EUR,BLACK,3581/243/800,"High-waist trousers in a leather-effect fabric. Belt loops on the waist. Patch pockets on the back. Marked seam detail on the front. Wide leg. Front fastening with zip, button and metal hook.",https://static.zara.net/assets/public/5cfe/97c8/26c1440bb51c/b1bd98cebd7c/03581243800-a2/03581243800-a2.jpg?ts=1758184368275&w=1118,TROUSERS
https://www.zara.com/es/en/wide-waist-leggings-p04387457.html,WIDE WAIST LEGGINGS,19.95 EUR,BLACK,4387/457/800,"High-waist leggings with a wide, elasticated waistband.",https://static.zara.net/assets/public/4e6f/b92b/79864a828716/7fc94a8349e5/04387457800-e1/04387457800-e1.jpg?ts=1755171016910&w=4800,TROUSERS
https://www.zara.com/es/en/interlock-flare-trousers-p03641851.html,INTERLOCK FLARE TROUSERS,19.95 EUR,BROWN,3641/851/700,"Trousers made from flexible stretch knit fabric with a compact, soft and opaque weave. High waist and adjustable drawstring waistband. Flared hems.",https://static.zara.net/assets/public/296a/a4ac/f613476aaff1/67379ae10166/03641851700-e1/03641851700-e1.jpg?ts=1761230808242&w=4800,TROUSERS
https://www.zara.com/es/en/seamless-thermal-leggings-thermolite--core-ski-collection-p04388022.html,SEAMLESS THERMAL LEGGINGS THERMOLITE® CORE SKI COLLECTION,22.95 EUR,ECRU,4388/022/712,"Close-fitting, lightweight, soft-touch leggings with thermal properties. Made with THERMOLITE® CORE fibre, designed to keep the body warm and dry, helping you to optimise performance.  High-rise with an elastic waist. Ruched detail at the back that enhances the silhouette.   *For more information about THERMOLITE® fibre, please visit their website: www.thermolite.com",https://static.zara.net/assets/public/adc0/19d6/05d1482ba262/7258d4ea491e/04388022712-e1/04388022712-e1.jpg?ts=1764675646766&w=4800,TROUSERS
https://www.zara.com/es/en/seamless-thermal-leggings-thermolite--core-ski-collection-p04388022.html,SEAMLESS THERMAL LEGGINGS THERMOLITE® CORE SKI COLLECTION,22.95 EUR,ECRU,4388/022/712,"Close-fitting, lightweight, soft-touch leggings with thermal properties. Made with THERMOLITE® CORE fibre, designed to keep the body warm and dry, helping you to optimise performance.  High-rise with an elastic waist. Ruched detail at the back that enhances the silhouette.   *For more information about THERMOLITE® fibre, please visit their website: www.thermolite.com",https://static.zara.net/assets/public/adc0/19d6/05d1482ba262/7258d4ea491e/04388022712-e1/04388022712-e1.jpg?ts=1764675646766&w=4800,TROUSERS
https://www.zara.com/es/en/balloon-trousers-with-pleats-p04661402.html,BALLOON TROUSERS WITH PLEATS,29.95 EUR,KHAKI,4661/402/505,"High-waist trousers made from viscose yarn. Featuring front pleats and side pockets. Front zip fly, inside button and metal hook fastening.",https://static.zara.net/assets/public/1834/b21c/cea5454bac8e/1a50edaf04a9/04661402505-e1/04661402505-e1.jpg?ts=1764924309610&w=4800,TROUSERS
https://www.zara.com/es/en/balloon-striped-pleated-trousers-p01255400.html,BALLOON STRIPED PLEATED TROUSERS,29.95 EUR,GREY MARL,1255/400/803,High-waist trousers made from a viscose blend. Featuring hidden in-seam side pockets and front pleat details. Zip fly with an inside button and metal hook fastening.,https://static.zara.net/assets/public/faf8/82c9/31594a4d9674/739f7baba889/01255400803-e1/01255400803-e1.jpg?ts=1764924312041&w=4800,TROUSERS
https://www.zara.com/es/en/zw-collection-wide-leg-pinstripe-trousers-with-darts-p07149043.html,WIDE-LEG PINSTRIPE TROUSERS WITH DARTS ZW COLLECTION,49.95 EUR,MID-GREY,7149/043/809,"ZARA WOMAN COLLECTION  Mid-waist trousers made from a viscose blend yarn. Featuring hidden side-seam pockets, front dart details and a zip fly, button and metal hook fastening.",https://static.zara.net/assets/public/c523/b97d/235840678c7b/cad6d828b0e0/07149043809-e1/07149043809-e1.jpg?ts=1763985329396&w=4800,TROUSERS
https://www.zara.com/es/en/zw-collection-wide-leg-corduroy-trousers-p04088041.html,ZW COLLECTION WIDE-LEG CORDUROY TROUSERS,39.95 EUR,BROWN / TAUPE,4088/041/737,ZARA WOMAN COLLECTION  Mid-waist trousers made from corduroy fabric. Front and rear pockets. Wide-leg fit. Front zip fly and button fastening.,https://static.zara.net/assets/public/ec51/2993/51e149b4a8e0/467b47468984/04088041737-e1/04088041737-e1.jpg?ts=1763657059074&w=4800,TROUSERS
https://www.zara.com/es/en/seamless-lace-shorts-p08779109.html,SEAMLESS LACE SHORTS,12.95 EUR,BLACK,8779/109/800,Semi-sheer shorts in a polyamide blend with a high waist and elastic waistband.,https://static.zara.net/assets/public/3fbf/f6c5/f46944dc98ad/6a4dfbcfde9a/08779109800-e1/08779109800-e1.jpg?ts=1767798036662&w=4800,TROUSERS
https://www.zara.com/es/en/striped-viscose-blend-trousers-p09443893.html,STRIPED VISCOSE BLEND TROUSERS,49.95 EUR,DARK ANTHRACITE,9443/893/898,Pyjama-style trousers made of a viscose blend. Featuring a high-waist and an adjustable elastic waistband with a tie. With concealed side seam pockets and a faux welt pocket at the back. Featuring contrasting side strips and button detailing. Straight leg.,https://static.zara.net/assets/public/f62f/9d0e/e0de4277ad97/9db5644a1925/09443893898-e1/09443893898-e1.jpg?ts=1767774383253&w=4800,TROUSERS
https://www.zara.com/es/en/interlock-flare-trousers-p03641851.html,INTERLOCK FLARE TROUSERS,19.95 EUR,BROWN,3641/851/700,"Trousers made from flexible stretch knit fabric with a compact, soft and opaque weave. High waist and adjustable drawstring waistband. Flared hems.",https://static.zara.net/assets/public/296a/a4ac/f613476aaff1/67379ae10166/03641851700-e1/03641851700-e1.jpg?ts=1761230808242&w=4800,TROUSERS
https://www.zara.com/es/en/jacquard-seamless-ski-collection-leggings-p01368025.html,JACQUARD SEAMLESS SKI COLLECTION LEGGINGS,35.95 EUR,BURGUNDY,1368/025/681,"Tight-fitting and lightweight leggings with a soft touch.  High-waisted with a wide, elastic waistband. jacquard detail with combined colour.",https://static.zara.net/assets/public/5a84/1e24/d4474c15bcf9/35c2b2289de7/01368025681-e1/01368025681-e1.jpg?ts=1764763356361&w=4800,TROUSERS
https://www.zara.com/es/en/jacquard-seamless-ski-collection-leggings-p01368025.html,JACQUARD SEAMLESS SKI COLLECTION LEGGINGS,35.95 EUR,BURGUNDY,1368/025/681,"Tight-fitting and lightweight leggings with a soft touch.  High-waisted with a wide, elastic waistband. jacquard detail with combined colour.",https://static.zara.net/assets/public/5a84/1e24/d4474c15bcf9/35c2b2289de7/01368025681-e1/01368025681-e1.jpg?ts=1764763356361&w=4800,TROUSERS
https://www.zara.com/es/en/zw-collection-flowing-darted-trousers-p01478242.html,ZW COLLECTION LOOSE-FITTING DARTED TROUSERS,49.95 EUR,BROWN,1478/242/700,ZARA WOMAN COLLECTION  Flowing trousers made from a spun viscose blend. High-waist. Front dart detail. Side fastening with a concealed in-seam zip.,https://static.zara.net/assets/public/8ab7/e1ed/aaf04703bae8/4189820f1c9f/01478242700-e2/01478242700-e2.jpg?ts=1762173045538&w=4800,TROUSERS
https://www.zara.com/es/en/zw-collection-wide-leg-trousers-with-pleats-p08490300.html,ZW COLLECTION WIDE-LEG PLEATED TROUSERS,39.95 EUR,BROWN-BLUE,8490/300/049,"ZARA WOMAN COLLECTION  Trousers made from viscose yarn. Featuring a mid-rise waist with belt loops, concealed in-seam side pockets, front pleats, pressed creases and a zip fly, button and metal hook fastening.",https://static.zara.net/assets/public/d574/07c2/2e1f45969c31/25d196d7f4cd/08490300049-e1/08490300049-e1.jpg?ts=1764603931408&w=4800,TROUSERS
https://www.zara.com/es/en/flowing-trousers-with-darts-zw-collection-p08219250.html,FLOWING TROUSERS WITH DARTS ZW COLLECTION,49.95 EUR,GREEN,8219/250/500,ZARA WOMAN COLLECTION  Flowing mid-waist trousers. Features side pockets concealed in the seam. Front dart detail. Side fastening with a zip concealed in the seam.,https://static.zara.net/assets/public/af32/5a62/57934ea3acbd/742a7418bfd2/08219250500-e1/08219250500-e1.jpg?ts=1764751014205&w=4800,TROUSERS
https://www.zara.com/es/en/flowing-trousers-with-darts-zw-collection-p08219250.html,FLOWING TROUSERS WITH DARTS ZW COLLECTION,49.95 EUR,GREEN,8219/250/500,ZARA WOMAN COLLECTION  Flowing mid-waist trousers. Features side pockets concealed in the seam. Front dart detail. Side fastening with a zip concealed in the seam.,https://static.zara.net/assets/public/af32/5a62/57934ea3acbd/742a7418bfd2/08219250500-e1/08219250500-e1.jpg?ts=1764751014205&w=4800,TROUSERS
https://www.zara.com/es/en/houndstooth-trousers-with-belt-p09929222.html,HOUNDSTOOTH TROUSERS WITH BELT,27.95 EUR,BLACK,9929/222/800,"High-waist ankle-length trousers with front darts and a belt. Featuring front pockets and false flap pockets at the back. Front fastening with zip, inside button and hook.",https://static.zara.net/assets/public/f11e/571e/b0bd4383ada6/a76c99dca48f/09929222800-e1/09929222800-e1.jpg?ts=1754301901319&w=4800,TROUSERS
https://www.zara.com/es/en/high-waist-trousers-p01478631.html,HIGH-WAIST TROUSERS,25.95 EUR,CAMEL,1478/631/707,"High-waist trousers with seam detail on the front and back. Front welt pockets. Front zip fly, inside button and metal hook fastening.",https://static.zara.net/assets/public/7cd6/e799/b4b94aed9e51/9aab6271cf77/01608331707-e2/01608331707-e2.jpg?ts=1755017825962&w=4800,TROUSERS
https://www.zara.com/es/en/check-wool-trousers-p01255954.html,CHECK WOOL TROUSERS,39.95 EUR,BURGUNDY,1255/954/686,Trousers made from wool yarn. Mid-rise waist with belt loops. Side pockets and false jetted pockets at the back. Front zip fastening with inside buttons and metal hook.,https://static.zara.net/assets/public/1ebb/d7dd/059549d5a172/4ccce3fd7f91/01255954686-e1/01255954686-e1.jpg?ts=1764586447292&w=4800,TROUSERS
https://www.zara.com/es/en/check-wool-trousers-p01255954.html,CHECK WOOL TROUSERS,39.95 EUR,BURGUNDY,1255/954/686,Trousers made from wool yarn. Mid-rise waist with belt loops. Side pockets and false jetted pockets at the back. Front zip fastening with inside buttons and metal hook.,https://static.zara.net/assets/public/1ebb/d7dd/059549d5a172/4ccce3fd7f91/01255954686-e1/01255954686-e1.jpg?ts=1764586447292&w=4800,TROUSERS
https://www.zara.com/es/en/interlock-flare-trousers-p03641851.html,INTERLOCK FLARE TROUSERS,19.95 EUR,BROWN,3641/851/700,"Trousers made from flexible stretch knit fabric with a compact, soft and opaque weave. High waist and adjustable drawstring waistband. Flared hems.",https://static.zara.net/assets/public/296a/a4ac/f613476aaff1/67379ae10166/03641851700-e1/03641851700-e1.jpg?ts=1761230808242&w=4800,TROUSERS
https://www.zara.com/es/en/interlock-flare-trousers-p03641851.html,INTERLOCK FLARE TROUSERS,19.95 EUR,BROWN,3641/851/700,"Trousers made from flexible stretch knit fabric with a compact, soft and opaque weave. High waist and adjustable drawstring waistband. Flared hems.",https://static.zara.net/assets/public/296a/a4ac/f613476aaff1/67379ae10166/03641851700-e1/03641851700-e1.jpg?ts=1761230808242&w=4800,TROUSERS
https://www.zara.com/es/en/flare-water-resistant-windproof-recco--technology-ski-collection-trousers-p08073034.html,FLARE WATER-RESISTANT WINDPROOF RECCO® TECHNOLOGY SKI COLLECTION TROUSERS,79.95 EUR,BORDEAUX/ECRU,8073/034/097,"technical trousers with windbreaker fabric, prevents air from penetrating when exposed to high-intensity winds. Water-resistant, withstands 13.8 K (penetration of 13,800 mm of water pressure) preventing you from getting wet with drizzle for short periods of time. Padded back waist and soft fleece lining, providing greater warmth and comfort. Equipped with RECCO®* technology to help rescue professionals find you in the event of an accident, avalanche or getting lost in a hard-to-reach area.  High-waisted with adjustable side tabs with snap buttons. Front zip pockets. Adjustable FLARE leg with zip and a longer back hem than the front to accommodate ski boots. Hem finished with a technical fabric patch to prevent chafing caused by ski and snowboard equipment. Elastic inner cuff with an adhesive strip and snap buttons to secure footwear and prevent snow and cold from entering. Secure front fastening with zip and technical sliding button.  *For more information on RECCO® technology, please visit their website: www.recco.com",https://static.zara.net/assets/public/7185/955a/26174fda957e/ea907e16ad1f/08073034097-e1/08073034097-e1.jpg?ts=1764675629738&w=4800,TROUSERS
https://www.zara.com/es/en/flare-water-resistant-windproof-recco--technology-ski-collection-trousers-p08073034.html,FLARE WATER-RESISTANT WINDPROOF RECCO® TECHNOLOGY SKI COLLECTION TROUSERS,79.95 EUR,BORDEAUX/ECRU,8073/034/097,"technical trousers with windbreaker fabric, prevents air from penetrating when exposed to high-intensity winds. Water-resistant, withstands 13.8 K (penetration of 13,800 mm of water pressure) preventing you from getting wet with drizzle for short periods of time. Padded back waist and soft fleece lining, providing greater warmth and comfort. Equipped with RECCO®* technology to help rescue professionals find you in the event of an accident, avalanche or getting lost in a hard-to-reach area.  High-waisted with adjustable side tabs with snap buttons. Front zip pockets. Adjustable FLARE leg with zip and a longer back hem than the front to accommodate ski boots. Hem finished with a technical fabric patch to prevent chafing caused by ski and snowboard equipment. Elastic inner cuff with an adhesive strip and snap buttons to secure footwear and prevent snow and cold from entering. Secure front fastening with zip and technical sliding button.  *For more information on RECCO® technology, please visit their website: www.recco.com",https://static.zara.net/assets/public/7185/955a/26174fda957e/ea907e16ad1f/08073034097-e1/08073034097-e1.jpg?ts=1764675629738&w=4800,TROUSERS
https://www.zara.com/es/en/textured-trousers-p05039216.html,TEXTURED TROUSERS,25.95 EUR,BLACK / WHITE,5039/216/064,Mid-waist trousers with an elasticated inner waistband. Featuring mock pockets with metal buttons on the front. Textured fabric with metallic thread detailing. Wide leg.,https://static.zara.net/assets/public/6fb7/d5a0/a9724c02ba8e/aa3d8525cde2/05039216064-e2/05039216064-e2.jpg?ts=1761834466595&w=4800,TROUSERS
https://www.zara.com/es/en/zw-collection-tailored-wide-leg-leather-effect-trousers-p03581243.html,ZW COLLECTION TAILORED WIDE-LEG LEATHER-EFFECT TROUSERS,29.95 EUR,BLACK,3581/243/800,"High-waist trousers in a leather-effect fabric. Belt loops on the waist. Patch pockets on the back. Marked seam detail on the front. Wide leg. Front fastening with zip, button and metal hook.",https://static.zara.net/assets/public/5cfe/97c8/26c1440bb51c/b1bd98cebd7c/03581243800-a2/03581243800-a2.jpg?ts=1758184368275&w=1118,TROUSERS
https://www.zara.com/es/en/pinstripe-trousers-p04772401.html,PINSTRIPE TROUSERS,29.95 EUR,BROWN / ECRU,4772/401/087,"Mid-waist trousers with belt loops. Featuring side pockets and false rear welt pockets. Straight leg. Zip fly, inside button and metal hook fastening.",https://static.zara.net/assets/public/ed4c/8078/e2c24c67a8c9/262eefa45cfd/04772401087-e1/04772401087-e1.jpg?ts=1767796053911&w=4800,TROUSERS
https://www.zara.com/es/en/pinstripe-trousers-p04772401.html,PINSTRIPE TROUSERS,29.95 EUR,BROWN / ECRU,4772/401/087,"Mid-waist trousers with belt loops. Featuring side pockets and false rear welt pockets. Straight leg. Zip fly, inside button and metal hook fastening.",https://static.zara.net/assets/public/ed4c/8078/e2c24c67a8c9/262eefa45cfd/04772401087-e1/04772401087-e1.jpg?ts=1767796053911&w=4800,TROUSERS
https://www.zara.com/es/en/straight-leg-plush-trousers-p03199304.html,STRAIGHT-LEG PLUSH TROUSERS,22.95 EUR,BROWN,3199/304/700,"Trousers made from a cotton blend yarn. Featuring a mid-rise elastic drawstring waistband, concealed side seam pockets and straight legs.",https://static.zara.net/assets/public/d98c/702a/f70a462c8501/87c0bbcb6e35/03199304700-a2/03199304700-a2.jpg?ts=1767774299808&w=1118,TROUSERS
https://www.zara.com/es/en/straight-leg-plush-trousers-p03199304.html,STRAIGHT-LEG PLUSH TROUSERS,22.95 EUR,BROWN,3199/304/700,"Trousers made from a cotton blend yarn. Featuring a mid-rise elastic drawstring waistband, concealed side seam pockets and straight legs.",https://static.zara.net/assets/public/d98c/702a/f70a462c8501/87c0bbcb6e35/03199304700-a2/03199304700-a2.jpg?ts=1767774299808&w=1118,TROUSERS
https://www.zara.com/es/en/high-waist-trousers-p01478631.html,HIGH-WAIST TROUSERS,25.95 EUR,CAMEL,1478/631/707,"High-waist trousers with seam detail on the front and back. Front welt pockets. Front zip fly, inside button and metal hook fastening.",https://static.zara.net/assets/public/7cd6/e799/b4b94aed9e51/9aab6271cf77/01608331707-e2/01608331707-e2.jpg?ts=1755017825962&w=4800,TROUSERS
https://www.zara.com/es/en/wide-leg-plush-trousers-p03199631.html,WIDE-LEG PLUSH TROUSERS,19.95 EUR,MINK,3199/631/706,Mid-waist wide-leg trousers with an elastic drawstring waistband. In-seam side pockets.,https://static.zara.net/assets/public/829d/0f97/3d674e42bd5f/4c14e6c5afb0/03199631706-e1/03199631706-e1.jpg?ts=1756390352641&w=4800,TROUSERS
https://www.zara.com/es/en/wide-leg-trousers-with-double-waistband-p01608125.html,WIDE-LEG TROUSERS WITH DOUBLE WAISTBAND,29.95 EUR,STRIPES,1608/125/105,"High-waist trousers with a double elasticated drawstring waist and a combined fabric. Featuring front darts, front pockets and a false welt back pocket. Wide leg. Side fastening with a concealed in-seam zip.",https://static.zara.net/assets/public/da6d/b645/db31401e8d2e/c2f345631c1f/01608125105-e1/01608125105-e1.jpg?ts=1755011030853&w=4800,TROUSERS
https://www.zara.com/es/en/wide-leg-trousers-with-double-waistband-p01608125.html,WIDE-LEG TROUSERS WITH DOUBLE WAISTBAND,29.95 EUR,STRIPES,1608/125/105,"High-waist trousers with a double elasticated drawstring waist and a combined fabric. Featuring front darts, front pockets and a false welt back pocket. Wide leg. Side fastening with a concealed in-seam zip.",https://static.zara.net/assets/public/da6d/b645/db31401e8d2e/c2f345631c1f/01608125105-e1/01608125105-e1.jpg?ts=1755011030853&w=4800,TROUSERS
https://www.zara.com/es/en/striped-pyjama-trousers-p09466847.html,STRIPED PYJAMA TROUSERS,59.95 EUR,CAMEL,9466/847/707,Pyjama-style trousers made from a viscose and 16% silk blend yarn. Featuring a high waist and elasticated waistband. Side pockets. Straight leg with cuffed hems. Front button and tie fastening.,https://static.zara.net/assets/public/2e11/5cfa/bce2441bac61/7e3ce277137c/09466847707-e1/09466847707-e1.jpg?ts=1764856853494&w=4800,TROUSERS
https://www.zara.com/es/en/check-trousers-p03067400.html,CHECK TROUSERS,35.95 EUR,BLUE GREY,3067/400/819,"Trousers made from a viscose blend yarn. High-waist and a waistband with belt loops. Side pockets and false jetted pockets at the back. Front zip, inside button and metal hook fastening.",https://static.zara.net/assets/public/2aff/e4ae/ae56497582a7/6cb6981181ba/03067400819-e1/03067400819-e1.jpg?ts=1763996948124&w=4800,TROUSERS
https://www.zara.com/es/en/corduroy-trousers-with-pockets-p01255573.html,CORDUROY TROUSERS WITH POCKETS,39.95 EUR,OYSTER-WHITE,1255/573/251,"Trousers made from corduroy fabric. Featuring a mid-rise waist with belt loops and an adjustable tie. Front pleat detail. Side pockets and false welt and flap pockets at the back. Straight leg. Front zip fly, inside button and metal hook fastening.",https://static.zara.net/assets/public/d23e/f2cf/3d4544eebf90/49c32a14347f/01255573251-e2/01255573251-e2.jpg?ts=1764586451418&w=1118,TROUSERS
https://www.zara.com/es/en/striped-pyjama-bottoms-p09462846.html,STRIPED PYJAMA BOTTOMS,49.95 EUR,CAMEL,9462/846/707,"Pyjama-style trousers made of a viscose blend. Featuring a mid-rise elasticated waist, side pockets, and straight legs.",https://static.zara.net/assets/public/e691/1a34/ae6443689961/f0e7b78a12b8/09462846707-e1/09462846707-e1.jpg?ts=1763628530378&w=4800,TROUSERS
https://www.zara.com/es/en/seamless-lace-leggings-p08779662.html,SEAMLESS LACE LEGGINGS,19.95 EUR,BLACK,8779/662/800,Long semi-sheer leggings made from a polyamide blend. High-waist with an elasticated waistband.,https://static.zara.net/assets/public/f29d/8862/e6344575a4ab/c85e7e7de167/08779662800-e1/08779662800-e1.jpg?ts=1767781436916&w=4800,TROUSERS
https://www.zara.com/es/en/wide-leg-trousers-with-double-waistband-p01608825.html,WIDE-LEG TROUSERS WITH DOUBLE WAISTBAND,29.95 EUR,BLACK,1608/825/800,High-waist wide-leg trousers with double elasticated waistband with adjustable drawstring and contrast fabric. Featuring front darts. Front pocket and false back welt pocket. Invisible side zip fastening.,https://static.zara.net/assets/public/b4d6/d3c0/90394902bfd6/7049fa350afd/01608225800-000-e1/01608225800-000-e1.jpg?ts=1753798554809&w=4800,TROUSERS
https://www.zara.com/es/en/basic-pique-trousers-p05067165.html,BASIC PIQUÉ TROUSERS,22.95 EUR,DARK BROWN,5067/165/716,Mid-waist trousers with an elasticated inner waistband and wide leg.,https://static.zara.net/assets/public/b007/abc3/332f424d8942/be997f806511/05067176716-e1/05067176716-e1.jpg?ts=1762866890269&w=4800,TROUSERS
https://www.zara.com/es/en/wide-leg-trousers-with-double-waistband-p01608125.html,WIDE-LEG TROUSERS WITH DOUBLE WAISTBAND,29.95 EUR,STRIPES,1608/125/105,"High-waist trousers with a double elasticated drawstring waist and a combined fabric. Featuring front darts, front pockets and a false welt back pocket. Wide leg. Side fastening with a concealed in-seam zip.",https://static.zara.net/assets/public/da6d/b645/db31401e8d2e/c2f345631c1f/01608125105-e1/01608125105-e1.jpg?ts=1755011030853&w=4800,TROUSERS
https://www.zara.com/es/en/wide-leg-trousers-with-double-waistband-p01608125.html,WIDE-LEG TROUSERS WITH DOUBLE WAISTBAND,29.95 EUR,STRIPES,1608/125/105,"High-waist trousers with a double elasticated drawstring waist and a combined fabric. Featuring front darts, front pockets and a false welt back pocket. Wide leg. Side fastening with a concealed in-seam zip.",https://static.zara.net/assets/public/da6d/b645/db31401e8d2e/c2f345631c1f/01608125105-e1/01608125105-e1.jpg?ts=1755011030853&w=4800,TROUSERS
https://www.zara.com/es/en/wide-leg-trousers-with-double-waistband-p01608125.html,WIDE-LEG TROUSERS WITH DOUBLE WAISTBAND,29.95 EUR,STRIPES,1608/125/105,"High-waist trousers with a double elasticated drawstring waist and a combined fabric. Featuring front darts, front pockets and a false welt back pocket. Wide leg. Side fastening with a concealed in-seam zip.",https://static.zara.net/assets/public/da6d/b645/db31401e8d2e/c2f345631c1f/01608125105-e1/01608125105-e1.jpg?ts=1755011030853&w=4800,TROUSERS
https://www.zara.com/es/en/high-waist-trousers-p01478631.html,HIGH-WAIST TROUSERS,25.95 EUR,CAMEL,1478/631/707,"High-waist trousers with seam detail on the front and back. Front welt pockets. Front zip fly, inside button and metal hook fastening.",https://static.zara.net/assets/public/7cd6/e799/b4b94aed9e51/9aab6271cf77/01608331707-e2/01608331707-e2.jpg?ts=1755017825962&w=4800,TROUSERS
